ID,Model_Name,Phase,Energy_kWh,Grid_Intensity_gCO2,Carbon_CO2e_kg,Water_Usage_L,PUE,Source
INF_0690,Mistral-Large-2,Inference,0.0004407219906926,450,0.0001983248958116,0.000837371782316,1.12,AI Energy Score (2025)
INF_0691,Gemini-1.5-Pro,Inference,0.0008239186015015,450,0.0003707633706757,0.0015654453428529,1.12,AI Energy Score (2025)
INF_0692,Mistral-Large-2,Inference,0.0002321259157957,50,1.16062957897896E-05,0.000441039240012,1.12,AI Energy Score (2025)
INF_0693,Mistral-Large-2,Inference,0.0011793109249832,450,0.0005306899162424,0.002240690757468,1.12,AI Energy Score (2025)
INF_0694,Gemini-1.5-Pro,Inference,0.0003430428328721,450,0.0001543692747924,0.0006517813824571,1.12,AI Energy Score (2025)
INF_0695,Claude-3.5-Sonnet,Inference,0.0004267829615568,450,0.0001920523327005,0.0008108876269579,1.12,AI Energy Score (2025)
INF_0696,GPT-4o,Inference,0.0014508182028024,50,7.25409101401235E-05,0.0027565545853246,1.12,AI Energy Score (2025)
INF_0697,Llama-3-70B,Inference,0.0003085872783617,250,7.71468195904292E-05,0.0005863158288872,1.12,AI Energy Score (2025)
INF_0698,Gemini-1.5-Pro,Inference,0.0006295527225679,450,0.0002832987251555,0.001196150172879,1.12,AI Energy Score (2025)
INF_0700,Gemini-1.5-Pro,Inference,0.0013172618293573,50,6.58630914678684E-05,0.0025027974757789,1.12,AI Energy Score (2025)
INF_0701,Llama-3-70B,Inference,0.0001682281101414,250,4.20570275353743E-05,0.0003196334092688,1.12,AI Energy Score (2025)
INF_0702,Mistral-Large-2,Inference,0.000158251319936,250,3.9562829984012E-05,0.0003006775078784,1.12,AI Energy Score (2025)
INF_0703,Llama-3-70B,Inference,0.0003101237759794,250,7.75309439948624E-05,0.0005892351743609,1.12,AI Energy Score (2025)
INF_0704,Gemini-1.5-Pro,Inference,0.000291292775788,250,7.28231939470165E-05,0.0005534562739973,1.12,AI Energy Score (2025)
INF_0706,Llama-3-70B,Inference,0.0004346508179095,450,0.0001955928680593,0.0008258365540282,1.12,AI Energy Score (2025)
INF_0707,GPT-4o,Inference,0.0001247285445753,450,5.61278450588916E-05,0.000236984234693,1.12,AI Energy Score (2025)
INF_0708,Claude-3.5-Sonnet,Inference,0.0005978781963599,700,0.0004185147374519,0.0011359685730839,1.12,AI Energy Score (2025)
INF_0709,Claude-3.5-Sonnet,Inference,0.0012292141378811,50,6.14607068940571E-05,0.0023355068619741,1.12,AI Energy Score (2025)
INF_0710,Gemini-1.5-Pro,Inference,0.0003103462565223,50,1.55173128261183E-05,0.0005896578873924,1.12,AI Energy Score (2025)
INF_0711,Claude-3.5-Sonnet,Inference,0.0017482706590596,450,0.0007867217965768,0.0033217142522132,1.12,AI Energy Score (2025)
INF_0712,Claude-3.5-Sonnet,Inference,0.0010112259277557,700,0.000707858149429,0.0019213292627359,1.12,AI Energy Score (2025)
INF_0713,Gemini-1.5-Pro,Inference,0.0002247514103949,450,0.0001011381346777,0.0004270276797504,1.12,AI Energy Score (2025)
INF_0714,Mistral-Large-2,Inference,0.0007119255781671,700,0.000498347904717,0.0013526585985176,1.12,AI Energy Score (2025)
INF_0715,Mistral-Large-2,Inference,0.0005956417668973,250,0.0001489104417243,0.001131719357105,1.12,AI Energy Score (2025)
INF_0716,Gemini-1.5-Pro,Inference,0.0009109232402287,250,0.0002277308100571,0.0017307541564345,1.12,AI Energy Score (2025)
INF_0717,Claude-3.5-Sonnet,Inference,0.0004981594439823,50,2.49079721991199E-05,0.0009465029435665,1.12,AI Energy Score (2025)
INF_0718,Claude-3.5-Sonnet,Inference,0.0002108186172038,50,1.05409308601906E-05,0.0004005553726872,1.12,AI Energy Score (2025)
INF_0719,Claude-3.5-Sonnet,Inference,0.0004115536933351,50,2.05776846667597E-05,0.0007819520173368,1.12,AI Energy Score (2025)
INF_0720,GPT-4o,Inference,0.0008031981293085,50,4.01599064654268E-05,0.0015260764456862,1.12,AI Energy Score (2025)
INF_0721,Claude-3.5-Sonnet,Inference,0.0007216557756328,700,0.000505159042943,0.0013711459737024,1.12,AI Energy Score (2025)
INF_0722,GPT-4o,Inference,0.0013106349507664,250,0.0003276587376916,0.0024902064064562,1.12,AI Energy Score (2025)
INF_0724,GPT-4o,Inference,0.0003376928399098,250,8.44232099774624E-05,0.0006416163958287,1.12,AI Energy Score (2025)
INF_0725,GPT-4o,Inference,0.001910036513471,50,9.550182567355E-05,0.0036290693755949,1.12,AI Energy Score (2025)
INF_0726,Llama-3-70B,Inference,0.0012014327199122,450,0.0005406447239605,0.0022827221678333,1.12,AI Energy Score (2025)
INF_0727,Claude-3.5-Sonnet,Inference,0.0002176833205394,700,0.0001523783243776,0.000413598309025,1.12,AI Energy Score (2025)
INF_0728,Gemini-1.5-Pro,Inference,0.0004296007114393,50,2.14800355719679E-05,0.0008162413517347,1.12,AI Energy Score (2025)
INF_0729,GPT-4o,Inference,0.0006804428150039,450,0.0003061992667517,0.0012928413485074,1.12,AI Energy Score (2025)
INF_0730,Claude-3.5-Sonnet,Inference,0.0003800138128619,450,0.0001710062157878,0.0007220262444377,1.12,AI Energy Score (2025)
INF_0731,GPT-4o,Inference,0.0001072696353954,450,4.82713359279721E-05,0.0002038123072514,1.12,AI Energy Score (2025)
INF_0732,Llama-3-70B,Inference,0.0014965489175283,700,0.0010475842422698,0.0028434429433039,1.12,AI Energy Score (2025)
INF_0733,Gemini-1.5-Pro,Inference,0.000420206665611,700,0.0002941446659277,0.0007983926646609,1.12,AI Energy Score (2025)
INF_0734,Mistral-Large-2,Inference,0.000153907781952,250,3.84769454880159E-05,0.0002924247857089,1.12,AI Energy Score (2025)
INF_0735,Llama-3-70B,Inference,0.0011101540523861,700,0.0007771078366702,0.0021092926995336,1.12,AI Energy Score (2025)
INF_0736,Gemini-1.5-Pro,Inference,0.0013073456140565,250,0.0003268364035141,0.0024839566667074,1.12,AI Energy Score (2025)
INF_0737,GPT-4o,Inference,0.0004914297812792,50,2.45714890639612E-05,0.0009337165844305,1.12,AI Energy Score (2025)
INF_0738,Gemini-1.5-Pro,Inference,0.0001787311482717,50,8.9365574135887E-06,0.0003395891817163,1.12,AI Energy Score (2025)
INF_0739,Claude-3.5-Sonnet,Inference,0.0001582082330605,250,3.95520582651429E-05,0.000300595642815,1.12,AI Energy Score (2025)
INF_0740,GPT-4o,Inference,0.0017346388565063,700,0.0012142471995544,0.003295813827362,1.12,AI Energy Score (2025)
INF_0741,GPT-4o,Inference,0.0001840986481905,250,4.60246620476251E-05,0.0003497874315619,1.12,AI Energy Score (2025)
INF_0742,Mistral-Large-2,Inference,0.0005568703377511,250,0.0001392175844377,0.001058053641727,1.12,AI Energy Score (2025)
INF_0743,Llama-3-70B,Inference,0.0005696415792822,700,0.0003987491054976,0.0010823190006363,1.12,AI Energy Score (2025)
INF_0744,Llama-3-70B,Inference,0.0004648159176442,250,0.000116203979411,0.000883150243524,1.12,AI Energy Score (2025)
INF_0745,Claude-3.5-Sonnet,Inference,0.000104673030245,50,5.23365151225404E-06,0.0001988787574656,1.12,AI Energy Score (2025)
INF_0746,Llama-3-70B,Inference,0.0004184916539679,700,0.0002929441577775,0.0007951341425391,1.12,AI Energy Score (2025)
INF_0747,Gemini-1.5-Pro,Inference,0.001679372623515,50,8.39686311757535E-05,0.0031908079846786,1.12,AI Energy Score (2025)
INF_0748,GPT-4o,Inference,0.0004228890408953,250,0.0001057222602238,0.0008034891777011,1.12,AI Energy Score (2025)
INF_0749,Gemini-1.5-Pro,Inference,0.0004621826892202,50,2.3109134461012E-05,0.0008781471095184,1.12,AI Energy Score (2025)
INF_0751,Claude-3.5-Sonnet,Inference,0.0002332140058426,450,0.0001049463026291,0.0004431066111009,1.12,AI Energy Score (2025)
INF_0752,GPT-4o,Inference,0.0004868923256863,50,2.43446162843174E-05,0.000925095418804,1.12,AI Energy Score (2025)
INF_0753,Claude-3.5-Sonnet,Inference,0.0004795265570684,250,0.0001198816392671,0.00091110045843,1.12,AI Energy Score (2025)
INF_0754,GPT-4o,Inference,0.000133954397684,250,3.34885994210022E-05,0.0002545133555996,1.12,AI Energy Score (2025)
INF_0755,Claude-3.5-Sonnet,Inference,0.0004296431531035,700,0.0003007502071724,0.0008163219908966,1.12,AI Energy Score (2025)
INF_0756,Claude-3.5-Sonnet,Inference,0.0011136730358282,250,0.000278418258957,0.0021159787680735,1.12,AI Energy Score (2025)
INF_0757,Llama-3-70B,Inference,0.0004289579634289,700,0.0003002705744002,0.000815020130515,1.12,AI Energy Score (2025)
INF_0758,Llama-3-70B,Inference,0.0001146729069586,700,8.02710348710652E-05,0.0002178785232214,1.12,AI Energy Score (2025)
INF_0759,Llama-3-70B,Inference,0.0003979646157817,50,1.98982307890857E-05,0.0007561327699852,1.12,AI Energy Score (2025)
INF_0760,Claude-3.5-Sonnet,Inference,0.0001865666968951,450,8.39550136028053E-05,0.0003544767241007,1.12,AI Energy Score (2025)
INF_0761,Gemini-1.5-Pro,Inference,0.0007546625201654,450,0.0003395981340744,0.0014338587883143,1.12,AI Energy Score (2025)
INF_0762,Claude-3.5-Sonnet,Inference,0.0007117181420697,50,3.55859071034893E-05,0.0013522644699325,1.12,AI Energy Score (2025)
INF_0763,Gemini-1.5-Pro,Inference,0.0007924145115673,700,0.0005546901580971,0.0015055875719779,1.12,AI Energy Score (2025)
INF_0764,GPT-4o,Inference,0.0011444848810202,700,0.0008011394167141,0.0021745212739384,1.12,AI Energy Score (2025)
INF_0765,Llama-3-70B,Inference,0.0019518848862825,50,9.7594244314128E-05,0.0037085812839368,1.12,AI Energy Score (2025)
INF_0766,Gemini-1.5-Pro,Inference,0.0012922431248628,50,6.46121562431438E-05,0.0024552619372394,1.12,AI Energy Score (2025)
INF_0767,Claude-3.5-Sonnet,Inference,0.0007761448582053,50,3.8807242910269E-05,0.0014746752305902,1.12,AI Energy Score (2025)
INF_0768,Mistral-Large-2,Inference,0.0005675400284705,700,0.0003972780199293,0.001078326054094,1.12,AI Energy Score (2025)
INF_0769,Llama-3-70B,Inference,0.0001418674971703,700,9.93072480192176E-05,0.0002695482446235,1.12,AI Energy Score (2025)
INF_0771,Claude-3.5-Sonnet,Inference,0.0001499025442522,700,0.0001049317809766,0.0002848148340793,1.12,AI Energy Score (2025)
INF_0772,GPT-4o,Inference,0.000281188641421,50,1.40594320710524E-05,0.0005342584186999,1.12,AI Energy Score (2025)
INF_0774,Claude-3.5-Sonnet,Inference,0.0018019164570013,250,0.0004504791142503,0.0034236412683025,1.12,AI Energy Score (2025)
INF_0775,Llama-3-70B,Inference,0.0007445192397413,450,0.0003350336578836,0.0014145865555086,1.12,AI Energy Score (2025)
INF_0776,Llama-3-70B,Inference,0.0004190374194173,250,0.0001047593548543,0.0007961710968929,1.12,AI Energy Score (2025)
INF_0777,Claude-3.5-Sonnet,Inference,0.0004964396586263,450,0.0002233978463818,0.00094323535139,1.12,AI Energy Score (2025)
INF_0778,Mistral-Large-2,Inference,0.0119476418637836,250,0.0029869104659459,0.0227005195411888,1.12,AI Energy Score (2025)
INF_0779,Mistral-Large-2,Inference,0.0003460852608706,700,0.0002422596826094,0.0006575619956541,1.12,AI Energy Score (2025)
INF_0780,Llama-3-70B,Inference,0.0017939317981924,250,0.0004484829495481,0.0034084704165657,1.12,AI Energy Score (2025)
INF_0781,Llama-3-70B,Inference,0.0003615063124357,700,0.000253054418705,0.0006868619936279,1.12,AI Energy Score (2025)
INF_0782,Mistral-Large-2,Inference,0.0002267406166825,450,0.0001020332775071,0.0004308071716968,1.12,AI Energy Score (2025)
INF_0783,GPT-4o,Inference,0.0002596678761816,700,0.0001817675133271,0.0004933689647452,1.12,AI Energy Score (2025)
INF_0784,Llama-3-70B,Inference,0.0007236480095329,250,0.0001809120023832,0.0013749312181126,1.12,AI Energy Score (2025)
INF_0785,Llama-3-70B,Inference,0.0010916800652773,700,0.0007641760456941,0.002074192124027,1.12,AI Energy Score (2025)
INF_0786,Gemini-1.5-Pro,Inference,0.0009281822127431,700,0.0006497275489201,0.0017635462042118,1.12,AI Energy Score (2025)
INF_0787,Gemini-1.5-Pro,Inference,0.0011602257973436,450,0.0005221016088046,0.0022044290149528,1.12,AI Energy Score (2025)
INF_0789,Gemini-1.5-Pro,Inference,0.0003458566992239,250,8.64641748059971E-05,0.0006571277285255,1.12,AI Energy Score (2025)
INF_0790,Mistral-Large-2,Inference,0.0009813593476435,450,0.0004416117064395,0.0018645827605226,1.12,AI Energy Score (2025)
INF_0791,Gemini-1.5-Pro,Inference,0.0009522439139597,50,4.76121956979853E-05,0.0018092634365234,1.12,AI Energy Score (2025)
INF_0792,Llama-3-70B,Inference,0.0001821959780012,700,0.0001275371846008,0.0003461723582024,1.12,AI Energy Score (2025)
INF_0793,Llama-3-70B,Inference,0.0001632036597578,450,7.3441646891017E-05,0.0003100869535398,1.12,AI Energy Score (2025)
INF_0794,Claude-3.5-Sonnet,Inference,0.0002224535116314,50,1.11226755815709E-05,0.0004226616720996,1.12,AI Energy Score (2025)
INF_0796,Gemini-1.5-Pro,Inference,0.0006675152499643,250,0.000166878812491,0.0012682789749322,1.12,AI Energy Score (2025)
INF_0797,Claude-3.5-Sonnet,Inference,0.0003452696289478,50,1.72634814473912E-05,0.0006560122950008,1.12,AI Energy Score (2025)
INF_0798,Mistral-Large-2,Inference,0.0013313900265506,50,6.65695013275339E-05,0.0025296410504462,1.12,AI Energy Score (2025)
INF_0799,Mistral-Large-2,Inference,0.0052292400196407,450,0.0023531580088383,0.0099355560373173,1.12,AI Energy Score (2025)
INF_0800,Claude-3.5-Sonnet,Inference,0.001314926183188,50,6.57463091594027E-05,0.0024983597480573,1.12,AI Energy Score (2025)
INF_0801,Gemini-1.5-Pro,Inference,0.0003610758002875,450,0.0001624841101293,0.0006860440205462,1.12,AI Energy Score (2025)
INF_0807,Llama-3-70B,Inference,0.000508994766154,450,0.0002290476447693,0.0009670900556927,1.12,AI Energy Score (2025)
INF_0808,Llama-3-70B,Inference,0.0005774446290195,450,0.0002598500830588,0.0010971447951371,1.12,AI Energy Score (2025)
INF_0809,GPT-4o,Inference,0.0006144380653638,50,3.07219032681923E-05,0.0011674323241913,1.12,AI Energy Score (2025)
INF_0810,Llama-3-70B,Inference,0.0004804896440167,250,0.0001201224110041,0.0009129303236317,1.12,AI Energy Score (2025)
INF_0811,Claude-3.5-Sonnet,Inference,0.0005709260882713,50,2.85463044135697E-05,0.0010847595677156,1.12,AI Energy Score (2025)
INF_0813,Llama-3-70B,Inference,0.000345329677529,450,0.000155398354888,0.0006561263873052,1.12,AI Energy Score (2025)
INF_0814,Mistral-Large-2,Inference,0.0005989138699818,250,0.0001497284674954,0.0011379363529654,1.12,AI Energy Score (2025)
INF_0815,Gemini-1.5-Pro,Inference,0.0007581075913757,250,0.0001895268978439,0.0014404044236138,1.12,AI Energy Score (2025)
INF_0816,Gemini-1.5-Pro,Inference,0.0001800908011644,50,9.00454005822395E-06,0.0003421725222125,1.12,AI Energy Score (2025)
INF_0817,Claude-3.5-Sonnet,Inference,0.0002830112230135,50,1.41505611506754E-05,0.0005377213237256,1.12,AI Energy Score (2025)
INF_0818,Claude-3.5-Sonnet,Inference,0.0001449423187162,50,7.24711593581327E-06,0.0002753904055609,1.12,AI Energy Score (2025)
INF_0819,Llama-3-70B,Inference,0.0001579347508418,50,7.89673754209488E-06,0.0003000760265996,1.12,AI Energy Score (2025)
INF_0820,Llama-3-70B,Inference,0.0007416058567285,450,0.0003337226355278,0.0014090511277841,1.12,AI Energy Score (2025)
INF_0821,Mistral-Large-2,Inference,0.000249158878233,450,0.0001121214952048,0.0004734018686428,1.12,AI Energy Score (2025)
INF_0822,Llama-3-70B,Inference,0.0010203112627821,50,5.10155631391098E-05,0.0019385913992861,1.12,AI Energy Score (2025)
INF_0823,Gemini-1.5-Pro,Inference,0.0002835960177088,50,1.41798008854444E-05,0.0005388324336468,1.12,AI Energy Score (2025)
INF_0824,Claude-3.5-Sonnet,Inference,0.0004690606755365,700,0.0003283424728755,0.0008912152835194,1.12,AI Energy Score (2025)
INF_0825,Llama-3-70B,Inference,0.0007547864273524,250,0.0001886966068381,0.0014340942119696,1.12,AI Energy Score (2025)
INF_0826,GPT-4o,Inference,0.0017582496879649,250,0.0004395624219912,0.0033406744071333,1.12,AI Energy Score (2025)
INF_0827,Claude-3.5-Sonnet,Inference,0.0002883571275975,450,0.0001297607074188,0.0005478785424352,1.12,AI Energy Score (2025)
INF_0828,Mistral-Large-2,Inference,0.0001516281432861,700,0.0001061397003002,0.0002880934722436,1.12,AI Energy Score (2025)
INF_0829,Mistral-Large-2,Inference,0.0003000214837022,50,1.50010741851128E-05,0.0005700408190342,1.12,AI Energy Score (2025)
INF_0830,Llama-3-70B,Inference,0.0001585209989697,250,3.96302497424432E-05,0.0003011898980425,1.12,AI Energy Score (2025)
INF_0831,Claude-3.5-Sonnet,Inference,0.0002688738213826,450,0.0001209932196221,0.0005108602606269,1.12,AI Energy Score (2025)
INF_0832,Claude-3.5-Sonnet,Inference,0.0001116150325893,700,7.81305228125117E-05,0.0002120685619196,1.12,AI Energy Score (2025)
INF_0833,Claude-3.5-Sonnet,Inference,0.0078166240680082,700,0.0054716368476057,0.0148515857292157,1.12,AI Energy Score (2025)
INF_0836,Mistral-Large-2,Inference,0.0011006378734411,450,0.0004952870430485,0.0020912119595382,1.12,AI Energy Score (2025)
INF_0837,GPT-4o,Inference,0.0004526655257075,700,0.0003168658679952,0.0008600644988443,1.12,AI Energy Score (2025)
INF_0838,GPT-4o,Inference,0.000303136563665,250,7.57841409162586E-05,0.0005759594709635,1.12,AI Energy Score (2025)
INF_0840,GPT-4o,Inference,0.0006118412228392,450,0.0002753285502776,0.0011624983233946,1.12,AI Energy Score (2025)
INF_0841,GPT-4o,Inference,0.0003180352372925,700,0.0002226246661048,0.0006042669508558,1.12,AI Energy Score (2025)
INF_0842,Llama-3-70B,Inference,0.0004478624227441,50,2.2393121137208E-05,0.0008509386032139,1.12,AI Energy Score (2025)
INF_0843,Llama-3-70B,Inference,0.002754992712365,250,0.0006887481780912,0.0052344861534935,1.12,AI Energy Score (2025)
INF_0844,Llama-3-70B,Inference,0.0006536266562581,450,0.0002941319953161,0.0012418906468903,1.12,AI Energy Score (2025)
INF_0845,Llama-3-70B,Inference,0.0005548304932249,50,2.77415246612452E-05,0.0010541779371273,1.12,AI Energy Score (2025)
INF_0846,Gemini-1.5-Pro,Inference,0.0003843806327212,450,0.0001729712847245,0.0007303232021704,1.12,AI Energy Score (2025)
INF_0847,Claude-3.5-Sonnet,Inference,0.0001203371325634,450,5.41517096535486E-05,0.0002286405518705,1.12,AI Energy Score (2025)
INF_0848,Mistral-Large-2,Inference,0.0008920593340512,450,0.000401426700323,0.0016949127346973,1.12,AI Energy Score (2025)
INF_0849,Mistral-Large-2,Inference,0.0001842164090339,250,0.0000460541022584999,0.0003500111771645,1.12,AI Energy Score (2025)
INF_0850,Gemini-1.5-Pro,Inference,0.0002214967800132,250,5.53741950033119E-05,0.0004208438820251,1.12,AI Energy Score (2025)
INF_0852,Claude-3.5-Sonnet,Inference,0.0018083870900312,450,0.000813774190514,0.0034359354710593,1.12,AI Energy Score (2025)
INF_0853,Gemini-1.5-Pro,Inference,0.0005552068356987,450,0.0002498430760644,0.0010548929878275,1.12,AI Energy Score (2025)
INF_0854,Llama-3-70B,Inference,0.0007113711725259,250,0.0001778427931314,0.0013516052277993,1.12,AI Energy Score (2025)
INF_0855,Llama-3-70B,Inference,0.0007586516853533,50,3.79325842676665E-05,0.0014414382021713,1.12,AI Energy Score (2025)
INF_0856,Gemini-1.5-Pro,Inference,0.0008531344353116,450,0.0003839104958902,0.0016209554270922,1.12,AI Energy Score (2025)
INF_0857,Claude-3.5-Sonnet,Inference,0.0023778244701385,700,0.0016644771290969,0.0045178664932632,1.12,AI Energy Score (2025)
INF_0859,Mistral-Large-2,Inference,0.00063341501806,450,0.000285036758127,0.0012034885343141,1.12,AI Energy Score (2025)
INF_0860,Mistral-Large-2,Inference,0.0009161877306329,450,0.0004122844787848,0.0017407566882025,1.12,AI Energy Score (2025)
INF_0861,Claude-3.5-Sonnet,Inference,0.0001316450508271,250,3.29112627067986E-05,0.0002501255965716,1.12,AI Energy Score (2025)
INF_0862,Mistral-Large-2,Inference,0.0002197197794116,250,5.49299448529135E-05,0.0004174675808821,1.12,AI Energy Score (2025)
INF_0863,Gemini-1.5-Pro,Inference,0.0003483212343742,50,1.74160617187143E-05,0.0006618103453111,1.12,AI Energy Score (2025)
INF_0864,Llama-3-70B,Inference,0.0008542763987715,250,0.0002135690996928,0.0016231251576658,1.12,AI Energy Score (2025)
INF_0865,Gemini-1.5-Pro,Inference,0.0035582665393294,250,0.0008895666348323,0.0067607064247259,1.12,AI Energy Score (2025)
INF_0866,Mistral-Large-2,Inference,0.0012855600091643,450,0.0005785020041239,0.0024425640174123,1.12,AI Energy Score (2025)
INF_0867,Mistral-Large-2,Inference,0.0010872448108934,450,0.000489260164902,0.0020657651406975,1.12,AI Energy Score (2025)
INF_0868,Llama-3-70B,Inference,0.0005351096098045,700,0.0003745767268632,0.0010167082586287,1.12,AI Energy Score (2025)
INF_0870,Llama-3-70B,Inference,0.0012114421159049,700,0.0008480094811334,0.0023017400202193,1.12,AI Energy Score (2025)
INF_0871,Gemini-1.5-Pro,Inference,0.0004923170441349,50,2.46158522067462E-05,0.0009354023838563,1.12,AI Energy Score (2025)
INF_0872,Llama-3-70B,Inference,0.0001195323804371,250,2.98830951092963E-05,0.0002271115228306,1.12,AI Energy Score (2025)
INF_0873,Llama-3-70B,Inference,0.0020524668006143,450,0.0009236100602764,0.0038996869211672,1.12,AI Energy Score (2025)
INF_0874,Gemini-1.5-Pro,Inference,0.0002234221296981,700,0.0001563954907886,0.0004245020464264,1.12,AI Energy Score (2025)
INF_0875,Mistral-Large-2,Inference,0.0003264873380647,50,1.63243669032364E-05,0.0006203259423229,1.12,AI Energy Score (2025)
INF_0876,Claude-3.5-Sonnet,Inference,0.0001199136121064,450,5.39611254478924E-05,0.0002278358630022,1.12,AI Energy Score (2025)
INF_0877,Llama-3-70B,Inference,0.0003135823884955,50,1.56791194247788E-05,0.0005958065381415,1.12,AI Energy Score (2025)
INF_0878,GPT-4o,Inference,0.0005254028030382,250,0.0001313507007595,0.0009982653257726,1.12,AI Energy Score (2025)
INF_0880,Mistral-Large-2,Inference,0.0001803406153585,50,9.01703076792858E-06,0.0003426471691812,1.12,AI Energy Score (2025)
INF_0881,Llama-3-70B,Inference,0.0026950966835303,250,0.0006737741708825,0.0051206836987077,1.12,AI Energy Score (2025)
INF_0883,Mistral-Large-2,Inference,0.0004433189724993,250,0.0001108297431248,0.0008423060477487,1.12,AI Energy Score (2025)
INF_0884,Mistral-Large-2,Inference,0.001218603153461,250,0.0003046507883652,0.002315345991576,1.12,AI Energy Score (2025)
INF_0885,Llama-3-70B,Inference,0.0001487811551854,250,3.71952887963705E-05,0.0002826841948524,1.12,AI Energy Score (2025)
INF_0886,GPT-4o,Inference,0.0008038921989681,50,4.01946099484083E-05,0.0015273951780395,1.12,AI Energy Score (2025)
INF_0888,Gemini-1.5-Pro,Inference,0.0003111809087407,250,7.77952271851803E-05,0.0005912437266073,1.12,AI Energy Score (2025)
INF_0889,Llama-3-70B,Inference,0.000353540642467,700,0.0002474784497269,0.0006717272206874,1.12,AI Energy Score (2025)
INF_0890,Llama-3-70B,Inference,0.0003402039321144,250,8.50509830286206E-05,0.0006463874710175,1.12,AI Energy Score (2025)
INF_0891,GPT-4o,Inference,0.0054744495615286,450,0.0024635023026878,0.0104014541669044,1.12,AI Energy Score (2025)
INF_0892,Gemini-1.5-Pro,Inference,0.0002564436416355,450,0.0001153996387359,0.0004872429191075,1.12,AI Energy Score (2025)
INF_0893,GPT-4o,Inference,0.0004686204439987,700,0.0003280343107991,0.0008903788435976,1.12,AI Energy Score (2025)
INF_0894,Llama-3-70B,Inference,0.0002636120144402,700,0.0001845284101081,0.0005008628274365,1.12,AI Energy Score (2025)
INF_0895,Llama-3-70B,Inference,0.0003560158369375,250,8.90039592343804E-05,0.0006764300901812,1.12,AI Energy Score (2025)
INF_0898,Mistral-Large-2,Inference,0.0007425443180605,50,3.71272159030271E-05,0.001410834204315,1.12,AI Energy Score (2025)
INF_0899,Mistral-Large-2,Inference,0.0003388348990969,50,1.6941744954849E-05,0.0006437863082842,1.12,AI Energy Score (2025)
INF_0900,Gemini-1.5-Pro,Inference,0.0006599873082216,250,0.0001649968270554,0.0012539758856211,1.12,AI Energy Score (2025)
INF_0901,Claude-3.5-Sonnet,Inference,0.0003027920238601,700,0.0002119544167021,0.0005753048453343,1.12,AI Energy Score (2025)
INF_0902,Gemini-1.5-Pro,Inference,0.0008809312577508,250,0.0002202328144377,0.0016737693897265,1.12,AI Energy Score (2025)
INF_0903,Gemini-1.5-Pro,Inference,0.001513102154496,700,0.0010591715081472,0.0028748940935425,1.12,AI Energy Score (2025)
INF_0904,GPT-4o,Inference,0.0019971864475748,250,0.0004992966118937,0.0037946542503923,1.12,AI Energy Score (2025)
INF_0905,Llama-3-70B,Inference,0.0023163871461427,450,0.0010423742157642,0.0044011355776712,1.12,AI Energy Score (2025)
INF_0906,Gemini-1.5-Pro,Inference,0.0001597040219442,50,7.9852010972134E-06,0.0003034376416941,1.12,AI Energy Score (2025)
INF_0907,Claude-3.5-Sonnet,Inference,0.0001169131553184,50,5.84565776592449E-06,0.0002221349951051,1.12,AI Energy Score (2025)
INF_0908,Claude-3.5-Sonnet,Inference,0.0017095351646247,450,0.0007692908240811,0.003248116812787,1.12,AI Energy Score (2025)
INF_0910,Llama-3-70B,Inference,0.0003102767283269,50,1.55138364163495E-05,0.0005895257838212,1.12,AI Energy Score (2025)
INF_0911,Mistral-Large-2,Inference,0.0002719291403184,700,0.0001903503982229,0.000516665366605,1.12,AI Energy Score (2025)
INF_0912,Gemini-1.5-Pro,Inference,0.0003323249141382,700,0.0002326274398967,0.0006314173368627,1.12,AI Energy Score (2025)
INF_0913,Llama-3-70B,Inference,0.0011793506083502,450,0.0005307077737576,0.0022407661558655,1.12,AI Energy Score (2025)
INF_0914,Mistral-Large-2,Inference,0.0006293488405743,250,0.0001573372101435,0.0011957627970912,1.12,AI Energy Score (2025)
INF_0915,Claude-3.5-Sonnet,Inference,0.0004515452457549,700,0.0003160816720284,0.0008579359669344,1.12,AI Energy Score (2025)
INF_0916,Claude-3.5-Sonnet,Inference,0.0005495348490678,50,2.747674245339E-05,0.0010441162132288,1.12,AI Energy Score (2025)
INF_0917,Mistral-Large-2,Inference,0.0006509733461858,700,0.00045568134233,0.0012368493577531,1.12,AI Energy Score (2025)
INF_0918,GPT-4o,Inference,0.0001093227778244,50,5.46613889122285E-06,0.0002077132778664,1.12,AI Energy Score (2025)
INF_0919,Claude-3.5-Sonnet,Inference,0.0006513967619331,250,0.0001628491904832,0.0012376538476729,1.12,AI Energy Score (2025)
INF_0920,Mistral-Large-2,Inference,0.0015545096785641,700,0.0010881567749948,0.0029535683892718,1.12,AI Energy Score (2025)
INF_0921,Llama-3-70B,Inference,0.0002265506155549,250,5.66376538887452E-05,0.0004304461695544,1.12,AI Energy Score (2025)
INF_0922,Mistral-Large-2,Inference,0.0045795526453053,50,0.0002289776322652,0.0087011500260801,1.12,AI Energy Score (2025)
INF_0923,Mistral-Large-2,Inference,0.0002345971200851,250,5.86492800212804E-05,0.0004457345281617,1.12,AI Energy Score (2025)
INF_0924,Mistral-Large-2,Inference,0.0002018818473575,700,0.0001413172931502,0.0003835755099793,1.12,AI Energy Score (2025)
INF_0925,Gemini-1.5-Pro,Inference,0.001379705781153,450,0.0006208676015188,0.0026214409841908,1.12,AI Energy Score (2025)
